Date,Time,Temperature (°C),Humidity (%),Pressure (hPa),Light Intensity (Lux),CO2 (ppm),PM1.0 (µg/m³),PM2.5 (µg/m³),PM10.0 (µg/m³),Uptime,Sensors Online
20/3/2026,8:07:19 am,35.84,52.62,1010.45,48.84,979.0,27.0,42.0,47.0,0h 6m,3.0
20/3/2026,8:07:34 am,35.87,52.62,1010.46,49.31,1001.0,25.0,38.0,46.0,0h 7m,3.0
20/3/2026,8:07:49 am,35.9,52.53,1010.48,47.92,994.0,25.0,38.0,45.0,0h 7m,3.0
20/3/2026,8:08:04 am,35.81,52.62,1010.51,48.38,1052.0,26.0,40.0,44.0,0h 7m,3.0
20/3/2026,8:08:19 am,35.68,52.65,1010.52,47.92,986.0,24.0,38.0,43.0,0h 7m,3.0
20/3/2026,8:08:34 am,35.68,52.84,1010.5,48.38,989.0,24.0,38.0,43.0,0h 8m,3.0
20/3/2026,8:08:49 am,35.82,52.62,1010.5,48.38,1008.0,25.0,37.0,44.0,0h 8m,3.0
20/3/2026,8:09:04 am,35.85,52.62,1010.48,48.38,988.0,24.0,39.0,43.0,0h 8m,3.0
20/3/2026,8:09:19 am,35.85,52.62,1010.49,49.31,998.0,25.0,41.0,45.0,0h 8m,3.0
20/3/2026,8:09:34 am,35.94,52.43,1010.55,48.38,984.0,26.0,41.0,46.0,0h 9m,3.0
20/3/2026,8:09:49 am,35.94,52.53,1010.53,48.84,1030.0,26.0,38.0,43.0,0h 9m,3.0
20/3/2026,8:10:04 am,35.99,52.43,1010.51,49.77,976.0,24.0,39.0,42.0,0h 9m,3.0
20/3/2026,8:10:19 am,35.94,52.53,1010.53,49.31,1044.0,25.0,39.0,41.0,0h 9m,3.0
20/3/2026,8:10:34 am,35.89,52.62,1010.6,48.84,988.0,25.0,38.0,40.0,0h 10m,3.0
20/3/2026,8:10:49 am,35.84,52.82,1010.53,49.77,1049.0,23.0,37.0,42.0,0h 10m,3.0
20/3/2026,8:11:04 am,35.92,52.72,1010.58,50.23,1017.0,23.0,39.0,45.0,0h 10m,3.0
20/3/2026,8:11:19 am,35.87,52.62,1010.55,50.69,1082.0,24.0,40.0,44.0,0h 10m,3.0
20/3/2026,8:11:34 am,35.92,52.82,1010.61,50.23,1025.0,24.0,37.0,43.0,0h 11m,3.0
20/3/2026,8:11:49 am,35.96,52.62,1010.61,50.23,1159.0,24.0,38.0,44.0,0h 11m,3.0
20/3/2026,8:12:04 am,35.94,52.62,1010.63,51.15,1047.0,24.0,38.0,43.0,0h 11m,3.0
20/3/2026,8:12:19 am,35.85,52.82,1010.66,51.15,1060.0,22.0,37.0,40.0,0h 11m,3.0
20/3/2026,8:12:34 am,35.78,52.92,1010.65,51.61,1072.0,22.0,35.0,37.0,0h 12m,3.0
20/3/2026,8:12:49 am,35.71,53.14,1010.66,51.15,1020.0,22.0,36.0,39.0,0h 12m,3.0
20/3/2026,8:13:04 am,35.81,53.01,1010.7,50.23,1085.0,23.0,35.0,40.0,0h 12m,3.0
20/3/2026,8:13:19 am,35.8,52.92,1010.66,50.23,1036.0,24.0,38.0,41.0,0h 12m,3.0
20/3/2026,8:13:34 am,35.74,53.04,1010.69,51.61,1091.0,23.0,36.0,39.0,0h 13m,3.0
20/3/2026,8:13:49 am,35.8,53.01,1010.71,50.69,1026.0,24.0,38.0,44.0,0h 13m,3.0
20/3/2026,8:14:04 am,35.8,53.01,1010.73,51.15,1028.0,25.0,38.0,40.0,0h 13m,3.0
20/3/2026,8:14:19 am,35.89,52.82,1010.72,52.07,1059.0,24.0,38.0,41.0,0h 13m,3.0
20/3/2026,8:14:34 am,35.85,52.82,1010.74,52.07,1094.0,24.0,37.0,41.0,0h 14m,3.0
20/3/2026,8:14:49 am,35.82,52.82,1010.77,51.61,1057.0,24.0,38.0,40.0,0h 14m,3.0
20/3/2026,8:15:04 am,35.84,52.92,1010.81,18.89,1041.0,25.0,39.0,44.0,0h 14m,3.0
20/3/2026,8:15:19 am,35.8,53.01,1010.77,42.85,1079.0,23.0,37.0,41.0,0h 14m,3.0
20/3/2026,8:15:44 am,35.41,53.65,1010.67,48.38,500.0,19.0,41.0,51.0,0h 0m,3.0
20/3/2026,8:15:59 am,35.18,54.16,1010.67,45.62,500.0,19.0,38.0,45.0,0h 0m,3.0
20/3/2026,8:19:35 am,125.0,60.76,1010.72,43.32,500.0,25.0,41.0,49.0,0h 0m,3.0
20/3/2026,8:19:50 am,125.0,60.37,1010.75,29.03,500.0,24.0,38.0,42.0,0h 0m,3.0
20/3/2026,8:20:05 am,125.0,59.95,1010.76,38.25,500.0,24.0,35.0,41.0,0h 0m,3.0
20/3/2026,8:20:20 am,125.0,59.66,1010.82,47.46,5000.0,24.0,35.0,42.0,0h 1m,3.0
20/3/2026,8:20:35 am,-7.99,59.46,1010.79,47.92,5000.0,24.0,34.0,40.0,0h 1m,3.0
20/3/2026,8:20:50 am,125.0,59.33,1010.8,47.46,5000.0,23.0,34.0,37.0,0h 1m,3.0
20/3/2026,8:23:58 am,31.07,65.58,1011.09,49.31,500.0,26.0,42.0,42.0,0h 0m,3.0
20/3/2026,8:24:13 am,31.65,64.54,1011.07,49.77,500.0,24.0,40.0,41.0,0h 0m,3.0
20/3/2026,8:24:28 am,32.25,62.91,1011.07,49.31,500.0,23.0,38.0,43.0,0h 0m,3.0
20/3/2026,8:24:43 am,32.67,61.47,1011.13,48.84,500.0,24.0,40.0,44.0,0h 1m,3.0
20/3/2026,8:24:58 am,33.03,60.44,1011.13,48.84,1078.0,25.0,39.0,44.0,0h 1m,3.0
20/3/2026,8:25:13 am,33.38,59.43,1011.15,49.31,1084.0,26.0,40.0,44.0,0h 1m,3.0
20/3/2026,8:25:28 am,33.68,58.91,1011.16,48.38,1084.0,26.0,42.0,44.0,0h 1m,3.0
20/3/2026,8:25:43 am,33.79,58.2,1011.19,48.38,1039.0,27.0,44.0,45.0,0h 2m,3.0
20/3/2026,8:25:58 am,34.06,57.68,1011.18,47.92,1077.0,25.0,40.0,46.0,0h 2m,3.0
20/3/2026,8:26:13 am,34.22,57.2,1011.18,48.84,1082.0,24.0,40.0,43.0,0h 2m,3.0
20/3/2026,8:26:28 am,34.39,56.77,1011.18,48.38,1043.0,26.0,41.0,44.0,0h 2m,3.0
20/3/2026,8:26:43 am,34.43,56.58,1011.21,49.77,999.0,26.0,42.0,44.0,0h 3m,3.0
20/3/2026,8:26:58 am,34.56,56.26,1011.22,37.79,993.0,26.0,40.0,42.0,0h 3m,3.0
20/3/2026,8:27:13 am,34.8,55.85,1011.22,44.7,975.0,25.0,39.0,43.0,0h 3m,3.0
20/3/2026,8:27:28 am,34.97,55.46,1011.21,50.23,1045.0,27.0,41.0,44.0,0h 3m,3.0
20/3/2026,8:27:43 am,35.03,55.23,1011.22,50.23,1042.0,26.0,40.0,44.0,0h 4m,3.0
20/3/2026,8:27:58 am,35.16,54.94,1011.26,50.23,1063.0,26.0,41.0,45.0,0h 4m,3.0
20/3/2026,8:28:13 am,35.28,54.72,1011.24,50.23,1060.0,26.0,42.0,46.0,0h 4m,3.0
20/3/2026,8:28:28 am,35.28,54.62,1011.24,50.69,1059.0,27.0,43.0,44.0,0h 4m,3.0
20/3/2026,8:28:43 am,35.41,54.43,1011.19,51.15,1115.0,24.0,39.0,39.0,0h 5m,3.0
20/3/2026,8:28:58 am,35.6,54.01,1011.25,51.61,1070.0,26.0,39.0,39.0,0h 5m,3.0
20/3/2026,8:29:13 am,35.7,53.81,1011.25,51.15,1084.0,26.0,40.0,44.0,0h 5m,3.0
20/3/2026,8:29:28 am,35.81,53.59,1011.24,52.07,1055.0,26.0,43.0,46.0,0h 5m,3.0
20/3/2026,8:29:43 am,35.92,53.4,1011.25,52.53,1039.0,25.0,41.0,43.0,0h 6m,3.0
20/3/2026,8:29:58 am,35.87,53.5,1011.27,52.99,1051.0,27.0,39.0,41.0,0h 6m,3.0
20/3/2026,8:30:13 am,35.89,53.2,1011.25,53.45,1083.0,26.0,36.0,44.0,0h 6m,3.0
20/3/2026,8:30:28 am,35.99,53.2,1011.26,52.07,1088.0,26.0,38.0,46.0,0h 6m,3.0
20/3/2026,8:30:43 am,36.01,53.08,1011.28,52.53,1095.0,26.0,40.0,47.0,0h 7m,3.0
20/3/2026,8:30:58 am,36.07,52.98,1011.28,52.99,1094.0,26.0,38.0,45.0,0h 7m,3.0
20/3/2026,8:31:13 am,36.05,52.98,1011.23,52.07,1064.0,27.0,42.0,48.0,0h 7m,3.0
20/3/2026,8:31:28 am,35.97,53.11,1011.29,51.61,1090.0,26.0,40.0,45.0,0h 7m,3.0
20/3/2026,8:31:43 am,35.9,53.11,1011.24,53.91,1081.0,26.0,39.0,45.0,0h 8m,3.0
20/3/2026,8:31:58 am,36.05,52.98,1011.28,52.99,1116.0,24.0,39.0,42.0,0h 8m,3.0
20/3/2026,8:32:13 am,35.99,53.01,1011.29,53.45,1068.0,25.0,39.0,43.0,0h 8m,3.0
20/3/2026,8:32:28 am,36.12,52.98,1011.31,52.53,1066.0,26.0,40.0,46.0,0h 8m,3.0
20/3/2026,8:32:43 am,36.03,52.98,1011.3,52.07,1077.0,22.0,38.0,45.0,0h 9m,3.0
20/3/2026,8:32:58 am,36.15,52.79,1011.3,52.53,1079.0,24.0,40.0,45.0,0h 9m,3.0
20/3/2026,8:33:13 am,36.13,52.89,1011.29,52.53,1086.0,26.0,42.0,46.0,0h 9m,3.0
20/3/2026,8:33:28 am,35.99,53.11,1011.32,52.53,1146.0,26.0,40.0,41.0,0h 9m,3.0
20/3/2026,8:33:43 am,36.03,53.08,1011.33,52.07,1106.0,26.0,38.0,44.0,0h 10m,3.0
20/3/2026,8:33:58 am,36.13,52.89,1011.35,53.91,1083.0,27.0,39.0,45.0,0h 10m,3.0
20/3/2026,8:34:13 am,36.07,52.98,1011.35,52.07,1113.0,26.0,40.0,45.0,0h 10m,3.0
20/3/2026,8:34:28 am,36.15,52.89,1011.3,55.76,1091.0,24.0,38.0,46.0,0h 10m,3.0
20/3/2026,8:34:43 am,36.15,52.89,1011.32,53.91,1110.0,26.0,39.0,43.0,0h 11m,3.0
20/3/2026,8:34:58 am,36.2,52.79,1011.36,56.22,1076.0,26.0,39.0,43.0,0h 11m,3.0
20/3/2026,8:35:13 am,36.27,52.59,1011.31,57.14,1084.0,27.0,39.0,43.0,0h 11m,3.0
20/3/2026,8:35:28 am,36.37,52.28,1011.35,55.76,1089.0,27.0,41.0,43.0,0h 11m,3.0
20/3/2026,8:35:43 am,36.29,52.37,1011.32,54.84,1106.0,26.0,42.0,47.0,0h 12m,3.0
20/3/2026,8:35:58 am,36.25,52.5,1011.35,57.6,1073.0,25.0,39.0,42.0,0h 12m,3.0
20/3/2026,8:36:13 am,36.27,52.4,1011.39,58.06,1089.0,24.0,39.0,41.0,0h 12m,3.0
20/3/2026,8:36:28 am,36.05,52.59,1011.37,57.14,1108.0,24.0,38.0,40.0,0h 12m,3.0
20/3/2026,8:36:43 am,36.01,52.69,1011.33,57.14,1077.0,24.0,39.0,41.0,0h 13m,3.0
20/3/2026,8:36:58 am,35.99,52.82,1011.36,57.14,1089.0,27.0,44.0,44.0,0h 13m,3.0
20/3/2026,8:37:13 am,35.85,53.11,1011.37,57.6,1031.0,26.0,41.0,46.0,0h 13m,3.0
20/3/2026,8:37:28 am,35.89,52.92,1011.36,57.6,1057.0,27.0,40.0,46.0,0h 13m,3.0
20/3/2026,8:37:43 am,35.84,53.01,1011.35,58.06,1043.0,26.0,40.0,46.0,0h 14m,3.0
20/3/2026,8:37:58 am,35.99,52.82,1011.37,57.6,1030.0,26.0,39.0,45.0,0h 14m,3.0
20/3/2026,8:38:13 am,36.05,52.4,1011.38,56.68,1039.0,28.0,39.0,44.0,0h 14m,3.0
20/3/2026,8:38:28 am,36.16,52.31,1011.42,57.6,1022.0,28.0,41.0,46.0,0h 14m,3.0
20/3/2026,8:38:43 am,36.2,52.21,1011.4,58.98,1016.0,27.0,43.0,49.0,0h 15m,3.0
20/3/2026,8:38:58 am,36.31,51.99,1011.39,57.6,995.0,27.0,44.0,48.0,0h 15m,3.0
20/3/2026,8:39:13 am,36.28,51.89,1011.43,57.14,1024.0,27.0,45.0,49.0,0h 15m,3.0
20/3/2026,8:39:28 am,36.32,51.79,1011.42,58.06,990.0,28.0,46.0,50.0,0h 15m,3.0
20/3/2026,8:39:43 am,36.34,51.7,1011.42,56.68,991.0,29.0,45.0,48.0,0h 16m,3.0
20/3/2026,8:39:58 am,36.44,51.6,1011.45,53.45,974.0,29.0,45.0,50.0,0h 16m,3.0
20/3/2026,8:40:13 am,36.41,51.79,1011.4,55.3,975.0,28.0,43.0,48.0,0h 16m,3.0
20/3/2026,8:40:28 am,36.35,51.79,1011.44,58.98,984.0,28.0,43.0,48.0,0h 16m,3.0
20/3/2026,8:40:43 am,36.16,51.92,1011.46,55.3,945.0,26.0,41.0,45.0,0h 17m,3.0
20/3/2026,8:40:58 am,36.05,52.21,1011.46,55.76,984.0,28.0,42.0,43.0,0h 17m,3.0
20/3/2026,8:41:13 am,36.09,52.31,1011.44,58.52,962.0,28.0,44.0,48.0,0h 17m,3.0
20/3/2026,8:41:28 am,35.99,52.43,1011.48,59.9,948.0,28.0,43.0,48.0,0h 17m,3.0
20/3/2026,8:41:43 am,36.09,52.5,1011.49,56.68,959.0,29.0,42.0,46.0,0h 18m,3.0
20/3/2026,8:41:58 am,35.99,52.43,1011.46,57.14,985.0,29.0,42.0,44.0,0h 18m,3.0
20/3/2026,8:42:13 am,35.96,52.62,1011.46,56.68,957.0,30.0,43.0,49.0,0h 18m,3.0
20/3/2026,8:42:28 am,35.96,52.72,1011.48,47.92,974.0,29.0,42.0,47.0,0h 18m,3.0
20/3/2026,8:42:43 am,35.99,52.62,1011.48,59.9,1016.0,29.0,42.0,49.0,0h 19m,3.0
20/3/2026,8:42:58 am,35.97,52.53,1011.49,60.83,1007.0,27.0,41.0,50.0,0h 19m,3.0
20/3/2026,8:43:13 am,36.01,52.4,1011.49,56.22,964.0,29.0,43.0,51.0,0h 19m,3.0
20/3/2026,8:43:28 am,36.0,52.43,1011.5,58.06,979.0,27.0,42.0,49.0,0h 19m,3.0
20/3/2026,8:43:43 am,35.96,52.43,1011.53,60.36,959.0,27.0,42.0,47.0,0h 20m,3.0
20/3/2026,8:43:58 am,36.07,52.31,1011.5,60.83,949.0,27.0,42.0,46.0,0h 20m,3.0
20/3/2026,8:44:13 am,36.12,52.31,1011.54,61.29,972.0,26.0,41.0,45.0,0h 20m,3.0
20/3/2026,8:44:28 am,35.93,52.43,1011.51,58.98,967.0,28.0,41.0,46.0,0h 20m,3.0
20/3/2026,8:44:43 am,35.89,52.53,1011.52,56.68,978.0,28.0,43.0,48.0,0h 21m,3.0
20/3/2026,8:44:58 am,35.84,52.62,1011.51,60.36,943.0,28.0,43.0,45.0,0h 21m,3.0
20/3/2026,8:45:13 am,35.74,52.84,1011.57,67.74,957.0,28.0,44.0,44.0,0h 21m,3.0
20/3/2026,8:45:28 am,35.89,52.72,1011.55,65.43,937.0,26.0,41.0,42.0,0h 21m,3.0
20/3/2026,8:45:43 am,35.9,52.62,1011.54,58.06,960.0,26.0,40.0,43.0,0h 22m,3.0
20/3/2026,8:45:58 am,35.89,52.72,1011.57,55.3,947.0,26.0,42.0,47.0,0h 22m,3.0
20/3/2026,8:46:13 am,35.9,52.72,1011.58,57.6,965.0,25.0,40.0,43.0,0h 22m,3.0
20/3/2026,8:46:28 am,35.92,52.62,1011.6,58.06,980.0,27.0,42.0,45.0,0h 22m,3.0
20/3/2026,8:46:43 am,35.82,52.72,1011.54,57.14,968.0,26.0,42.0,45.0,0h 23m,3.0
20/3/2026,8:46:58 am,35.82,52.82,1011.55,58.98,1003.0,26.0,41.0,43.0,0h 23m,3.0
20/3/2026,8:47:13 am,35.84,52.92,1011.61,57.6,973.0,26.0,41.0,44.0,0h 23m,3.0
20/3/2026,8:47:28 am,35.9,52.82,1011.56,53.91,1003.0,24.0,40.0,46.0,0h 23m,3.0
20/3/2026,8:47:43 am,35.81,52.92,1011.58,55.3,965.0,26.0,41.0,45.0,0h 24m,3.0
20/3/2026,8:47:58 am,35.9,52.82,1011.59,57.14,990.0,26.0,42.0,42.0,0h 24m,3.0
20/3/2026,8:48:13 am,35.89,52.82,1011.58,58.06,979.0,26.0,42.0,43.0,0h 24m,3.0
20/3/2026,8:48:28 am,35.99,52.72,1011.59,58.98,994.0,25.0,40.0,42.0,0h 24m,3.0
20/3/2026,8:48:43 am,35.9,52.72,1011.57,54.37,996.0,25.0,42.0,44.0,0h 25m,3.0
20/3/2026,8:48:58 am,35.78,52.92,1011.6,58.06,994.0,24.0,39.0,40.0,0h 25m,3.0
20/3/2026,8:49:13 am,35.81,52.92,1011.6,56.68,974.0,23.0,37.0,40.0,0h 25m,3.0
20/3/2026,8:49:28 am,35.85,52.82,1011.63,57.6,1004.0,24.0,37.0,44.0,0h 25m,3.0
20/3/2026,8:49:43 am,35.89,52.82,1011.6,52.99,993.0,23.0,39.0,43.0,0h 26m,3.0
20/3/2026,8:49:58 am,35.81,52.92,1011.62,55.3,990.0,24.0,39.0,45.0,0h 26m,3.0
20/3/2026,8:50:13 am,35.85,52.82,1011.61,57.6,989.0,24.0,39.0,44.0,0h 26m,3.0
20/3/2026,8:50:28 am,35.93,52.72,1011.67,57.6,1006.0,24.0,40.0,42.0,0h 26m,3.0
20/3/2026,8:50:43 am,35.96,52.72,1011.65,55.76,989.0,25.0,39.0,41.0,0h 27m,3.0
20/3/2026,8:50:58 am,35.87,52.92,1011.66,52.07,1025.0,25.0,39.0,43.0,0h 27m,3.0
20/3/2026,8:51:13 am,35.89,52.92,1011.67,52.99,1027.0,25.0,38.0,43.0,0h 27m,3.0
20/3/2026,8:51:28 am,35.85,52.72,1011.61,55.3,1002.0,25.0,36.0,43.0,0h 27m,3.0
20/3/2026,8:51:43 am,35.84,52.72,1011.65,56.68,1012.0,24.0,37.0,41.0,0h 28m,3.0
20/3/2026,8:51:58 am,35.82,52.82,1011.65,53.45,986.0,24.0,38.0,43.0,0h 28m,3.0
20/3/2026,8:52:13 am,35.92,52.62,1011.69,57.6,1024.0,24.0,38.0,45.0,0h 28m,3.0
20/3/2026,8:52:28 am,35.99,52.43,1011.71,52.99,975.0,25.0,40.0,45.0,0h 28m,3.0
20/3/2026,8:52:43 am,35.97,52.43,1011.7,58.06,995.0,27.0,41.0,49.0,0h 29m,3.0
20/3/2026,8:52:58 am,36.05,52.31,1011.76,57.6,997.0,26.0,42.0,48.0,0h 29m,3.0
20/3/2026,8:53:13 am,36.08,52.31,1011.77,58.06,982.0,27.0,43.0,46.0,0h 29m,3.0
20/3/2026,8:53:28 am,36.15,52.21,1011.74,57.14,961.0,27.0,42.0,47.0,0h 29m,3.0
20/3/2026,8:53:43 am,36.13,53.18,1011.81,51.15,980.0,27.0,40.0,46.0,0h 30m,3.0
20/3/2026,8:53:58 am,36.16,52.31,1011.76,52.07,960.0,26.0,42.0,44.0,0h 30m,3.0
20/3/2026,8:54:13 am,36.19,52.01,1011.75,53.91,969.0,27.0,42.0,44.0,0h 30m,3.0
20/3/2026,8:54:28 am,36.16,52.11,1011.81,56.68,962.0,25.0,41.0,44.0,0h 30m,3.0
20/3/2026,8:54:43 am,36.07,52.31,1011.75,56.22,934.0,25.0,39.0,44.0,0h 31m,3.0
20/3/2026,8:54:58 am,36.17,52.21,1011.85,56.22,950.0,27.0,41.0,44.0,0h 31m,3.0
20/3/2026,8:55:13 am,36.2,52.11,1011.83,54.84,967.0,27.0,39.0,43.0,0h 31m,3.0
20/3/2026,8:55:28 am,36.2,52.11,1011.85,56.22,978.0,27.0,38.0,46.0,0h 31m,3.0
20/3/2026,8:55:43 am,36.25,52.11,1011.86,55.76,981.0,26.0,39.0,45.0,0h 32m,3.0
20/3/2026,8:55:58 am,36.25,52.11,1011.83,56.22,981.0,27.0,39.0,43.0,0h 32m,3.0
20/3/2026,8:56:13 am,36.28,51.99,1011.82,57.14,957.0,27.0,40.0,44.0,0h 32m,3.0
20/3/2026,8:56:28 am,36.28,51.99,1011.84,56.22,991.0,27.0,41.0,45.0,0h 32m,3.0
20/3/2026,8:56:43 am,36.25,52.11,1011.88,51.15,979.0,27.0,45.0,46.0,0h 33m,3.0
20/3/2026,8:56:58 am,36.17,52.4,1011.89,56.22,991.0,27.0,42.0,44.0,0h 33m,3.0
20/3/2026,8:57:13 am,36.31,52.09,1011.87,52.53,977.0,26.0,41.0,43.0,0h 33m,3.0
20/3/2026,8:57:28 am,36.29,51.99,1011.89,52.53,969.0,25.0,42.0,43.0,0h 33m,3.0
20/3/2026,8:57:43 am,36.23,52.21,1011.83,57.14,999.0,26.0,42.0,44.0,0h 34m,3.0
20/3/2026,8:57:58 am,36.27,52.11,1011.9,57.6,975.0,27.0,43.0,46.0,0h 34m,3.0
20/3/2026,8:58:13 am,36.22,52.21,1011.88,56.22,984.0,27.0,42.0,46.0,0h 34m,3.0
20/3/2026,8:58:28 am,36.25,52.31,1011.86,56.68,976.0,26.0,38.0,41.0,0h 34m,3.0
20/3/2026,8:58:43 am,36.32,52.19,1011.91,53.91,1015.0,27.0,39.0,42.0,0h 35m,3.0
20/3/2026,8:58:58 am,36.25,52.31,1011.87,57.14,988.0,27.0,41.0,45.0,0h 35m,3.0
20/3/2026,8:59:13 am,36.27,52.31,1011.91,56.22,1035.0,26.0,38.0,44.0,0h 35m,3.0
20/3/2026,8:59:28 am,36.31,52.09,1011.89,56.68,991.0,24.0,37.0,40.0,0h 35m,3.0
20/3/2026,8:59:43 am,36.38,52.09,1011.87,56.68,992.0,24.0,38.0,42.0,0h 36m,3.0
20/3/2026,8:59:58 am,36.27,52.21,1011.9,55.76,1017.0,25.0,39.0,42.0,0h 36m,3.0
20/3/2026,9:00:13 am,36.16,52.5,1011.85,58.52,979.0,24.0,39.0,40.0,0h 36m,3.0
20/3/2026,9:00:28 am,36.19,52.59,1011.91,54.37,1000.0,25.0,38.0,42.0,0h 36m,3.0
20/3/2026,9:00:43 am,36.22,52.5,1011.84,50.23,992.0,24.0,36.0,39.0,0h 37m,3.0
20/3/2026,9:00:58 am,36.16,52.59,1011.83,56.68,1029.0,24.0,37.0,38.0,0h 37m,3.0
20/3/2026,9:01:13 am,36.07,52.89,1011.86,57.14,992.0,25.0,37.0,44.0,0h 37m,3.0
20/3/2026,9:01:28 am,36.08,52.89,1011.9,57.14,1016.0,25.0,37.0,41.0,0h 37m,3.0
20/3/2026,9:01:43 am,36.23,52.69,1011.91,57.14,1020.0,23.0,36.0,41.0,0h 38m,3.0
20/3/2026,9:01:58 am,36.28,52.47,1011.87,57.14,1013.0,23.0,38.0,41.0,0h 38m,3.0
20/3/2026,9:02:13 am,36.31,52.37,1011.87,56.22,1048.0,23.0,36.0,38.0,0h 38m,3.0
20/3/2026,9:02:28 am,36.31,52.47,1011.89,54.84,997.0,23.0,38.0,41.0,0h 38m,3.0
20/3/2026,9:02:43 am,36.25,52.5,1011.91,56.22,1047.0,24.0,37.0,42.0,0h 39m,3.0
20/3/2026,9:02:58 am,36.13,52.59,1011.87,57.14,1007.0,24.0,37.0,41.0,0h 39m,3.0
20/3/2026,9:03:13 am,36.19,52.69,1011.91,54.84,1017.0,24.0,39.0,40.0,0h 39m,3.0
20/3/2026,9:03:28 am,36.16,52.69,1011.9,56.22,964.0,24.0,37.0,41.0,0h 39m,3.0
20/3/2026,9:03:43 am,36.15,52.69,1011.93,55.3,998.0,23.0,37.0,41.0,0h 40m,3.0
20/3/2026,9:03:58 am,36.22,52.69,1011.92,58.06,1023.0,23.0,37.0,41.0,0h 40m,3.0
20/3/2026,9:04:13 am,36.03,52.79,1011.91,55.3,985.0,23.0,37.0,40.0,0h 40m,3.0
20/3/2026,9:04:28 am,36.17,52.79,1011.89,57.6,1048.0,24.0,38.0,41.0,0h 40m,3.0
20/3/2026,9:04:43 am,36.13,52.69,1011.91,57.6,1023.0,24.0,38.0,40.0,0h 41m,3.0
20/3/2026,9:04:58 am,36.15,52.79,1011.95,55.76,1018.0,25.0,38.0,41.0,0h 41m,3.0
20/3/2026,9:05:13 am,36.07,52.79,1011.92,55.76,1004.0,25.0,39.0,41.0,0h 41m,3.0
20/3/2026,9:05:28 am,36.09,52.89,1011.91,56.22,1031.0,23.0,38.0,40.0,0h 41m,3.0
20/3/2026,9:05:43 am,36.09,52.89,1011.95,54.84,1042.0,24.0,40.0,40.0,0h 42m,3.0
20/3/2026,9:05:58 am,36.07,52.89,1011.91,55.3,1002.0,22.0,37.0,38.0,0h 42m,3.0
20/3/2026,9:06:13 am,36.13,52.89,1011.93,54.37,1102.0,22.0,36.0,39.0,0h 42m,3.0
20/3/2026,9:06:28 am,36.17,52.79,1011.96,55.76,1010.0,25.0,36.0,38.0,0h 42m,3.0
20/3/2026,9:06:43 am,36.16,52.79,1011.94,55.3,1008.0,23.0,36.0,40.0,0h 43m,3.0
20/3/2026,9:06:58 am,36.12,52.89,1011.93,54.37,996.0,25.0,37.0,40.0,0h 43m,3.0
20/3/2026,9:07:13 am,36.01,52.79,1011.94,54.84,1005.0,23.0,36.0,40.0,0h 43m,3.0
20/3/2026,9:07:28 am,36.13,52.89,1011.94,55.76,1027.0,23.0,35.0,44.0,0h 43m,3.0
20/3/2026,9:07:43 am,35.92,53.11,1011.96,53.91,991.0,22.0,34.0,43.0,0h 44m,3.0
20/3/2026,9:07:58 am,35.96,53.2,1011.94,55.76,1012.0,23.0,36.0,40.0,0h 44m,3.0
20/3/2026,9:08:13 am,36.03,53.18,1011.92,56.22,999.0,22.0,33.0,37.0,0h 44m,3.0
20/3/2026,9:08:28 am,35.99,53.2,1011.92,54.37,1004.0,23.0,36.0,38.0,0h 44m,3.0
20/3/2026,9:08:43 am,36.05,52.98,1011.91,58.98,1006.0,24.0,38.0,40.0,0h 45m,3.0
20/3/2026,9:08:58 am,35.94,53.2,1011.92,56.68,1024.0,23.0,37.0,40.0,0h 45m,3.0
20/3/2026,9:09:13 am,35.94,53.11,1011.92,55.76,1011.0,23.0,36.0,37.0,0h 45m,3.0
20/3/2026,9:09:28 am,35.89,53.5,1011.91,56.22,1015.0,22.0,34.0,38.0,0h 45m,3.0
20/3/2026,9:09:43 am,35.92,53.3,1011.9,57.6,1020.0,24.0,36.0,38.0,0h 46m,3.0
20/3/2026,9:09:58 am,35.84,53.4,1011.9,57.6,989.0,24.0,37.0,38.0,0h 46m,3.0
20/3/2026,9:10:13 am,35.92,53.3,1011.91,55.76,1021.0,24.0,40.0,43.0,0h 46m,3.0
20/3/2026,9:10:29 am,35.84,53.4,1011.93,55.3,991.0,24.0,38.0,42.0,0h 46m,3.0
20/3/2026,9:10:43 am,35.89,53.4,1011.88,55.3,1027.0,26.0,39.0,42.0,0h 47m,3.0
20/3/2026,9:10:58 am,35.93,53.3,1011.89,55.76,1000.0,26.0,39.0,41.0,0h 47m,3.0
20/3/2026,9:11:13 am,35.97,53.3,1011.86,56.68,1024.0,24.0,35.0,38.0,0h 47m,3.0
20/3/2026,9:11:28 am,35.94,53.3,1011.9,54.37,1025.0,23.0,34.0,39.0,0h 47m,3.0
20/3/2026,9:11:43 am,36.08,53.18,1011.92,53.91,997.0,24.0,35.0,40.0,0h 48m,3.0
20/3/2026,9:11:58 am,35.99,53.2,1011.92,55.76,1022.0,24.0,35.0,41.0,0h 48m,3.0
20/3/2026,9:12:13 am,36.03,53.18,1011.91,55.76,994.0,23.0,35.0,40.0,0h 48m,3.0
20/3/2026,9:12:28 am,35.97,53.4,1011.93,53.91,1027.0,23.0,35.0,40.0,0h 48m,3.0
20/3/2026,9:12:43 am,36.05,53.28,1011.88,53.91,989.0,24.0,34.0,38.0,0h 49m,3.0
